"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Habersham County, GA"	"13137"	0	46047	Unreliable
	"Hall County, GA"	"13139"	Suppressed	206591	Suppressed
	"Hancock County, GA"	"13141"	Suppressed	8494	Suppressed
	"Haralson County, GA"	"13143"	Suppressed	30383	Suppressed
	"Harris County, GA"	"13145"	0	36080	Unreliable
	"Hart County, GA"	"13147"	Suppressed	26406	Suppressed
	"Heard County, GA"	"13149"	Suppressed	11973	Suppressed
	"Henry County, GA"	"13151"	26	239139	10.9
	"Houston County, GA"	"13153"	Suppressed	160110	Suppressed
	"Irwin County, GA"	"13155"	0	9387	Unreliable
	"Jackson County, GA"	"13157"	Suppressed	76199	Suppressed
	"Jasper County, GA"	"13159"	0	14483	Unreliable
	"Jeff Davis County, GA"	"13161"	0	15213	Unreliable
	"Jefferson County, GA"	"13163"	0	15267	Unreliable
	"Jenkins County, GA"	"13165"	Suppressed	8746	Suppressed
	"Johnson County, GA"	"13167"	Suppressed	9667	Suppressed
	"Jones County, GA"	"13169"	Suppressed	28787	Suppressed
	"Lamar County, GA"	"13171"	0	19261	Unreliable
	"Lanier County, GA"	"13173"	0	10737	Unreliable
	"Laurens County, GA"	"13175"	16	47512	Unreliable
	"Lee County, GA"	"13177"	Suppressed	30234	Suppressed
	"Liberty County, GA"	"13179"	Suppressed	63004	Suppressed
	"Lincoln County, GA"	"13181"	0	8031	Unreliable
	"Long County, GA"	"13183"	Suppressed	20171	Suppressed
	"Lowndes County, GA"	"13185"	11	118268	Unreliable
	"Lumpkin County, GA"	"13187"	0	34186	Unreliable
	"McDuffie County, GA"	"13189"	Suppressed	21162	Suppressed
	"McIntosh County, GA"	"13191"	Suppressed	14387	Suppressed
	"Macon County, GA"	"13193"	0	12712	Unreliable
	"Madison County, GA"	"13195"	0	30457	Unreliable
	"Marion County, GA"	"13197"	0	8516	Unreliable
	"Meriwether County, GA"	"13199"	Suppressed	21164	Suppressed
	"Miller County, GA"	"13201"	0	5622	Unreliable
	"Mitchell County, GA"	"13205"	Suppressed	21602	Suppressed
	"Monroe County, GA"	"13207"	Suppressed	28042	Suppressed
	"Montgomery County, GA"	"13209"	Suppressed	9012	Suppressed
	"Morgan County, GA"	"13211"	0	19636	Unreliable
	"Murray County, GA"	"13213"	0	40032	Unreliable
	"Muscogee County, GA"	"13215"	37	196442	18.8
	"Newton County, GA"	"13217"	11	113295	Unreliable
	"Oconee County, GA"	"13219"	0	41124	Unreliable
	"Oglethorpe County, GA"	"13221"	Suppressed	15383	Suppressed
	"Paulding County, GA"	"13223"	Suppressed	173359	Suppressed
	"Peach County, GA"	"13225"	Suppressed	27950	Suppressed
	"Pickens County, GA"	"13227"	Suppressed	33127	Suppressed
	"Pierce County, GA"	"13229"	Suppressed	19522	Suppressed
	"Pike County, GA"	"13231"	Suppressed	19121	Suppressed
	"Polk County, GA"	"13233"	Suppressed	42840	Suppressed
	"Pulaski County, GA"	"13235"	0	11191	Unreliable
	"Putnam County, GA"	"13237"	Suppressed	22520	Suppressed
	"Quitman County, GA"	"13239"	Suppressed	2271	Suppressed
	"Rabun County, GA"	"13241"	0	17273	Unreliable
	"Randolph County, GA"	"13243"	0	6682	Unreliable
	"Richmond County, GA"	"13245"	22	202079	10.9
	"Rockdale County, GA"	"13247"	Suppressed	90939	Suppressed
	"Schley County, GA"	"13249"	0	5196	Unreliable
	"Screven County, GA"	"13251"	Suppressed	14012	Suppressed
	"Seminole County, GA"	"13253"	Suppressed	8060	Suppressed
	"Spalding County, GA"	"13255"	Suppressed	67414	Suppressed
	"Stephens County, GA"	"13257"	0	26107	Unreliable
	"Stewart County, GA"	"13259"	Suppressed	6689	Suppressed
	"Sumter County, GA"	"13261"	Suppressed	29282	Suppressed
	"Talbot County, GA"	"13263"	0	6143	Unreliable
	"Taliaferro County, GA"	"13265"	0	1562	Unreliable
	"Tattnall County, GA"	"13267"	0	25365	Unreliable
	"Taylor County, GA"	"13269"	0	8074	Unreliable
	"Telfair County, GA"	"13271"	Suppressed	15781	Suppressed
	"Terrell County, GA"	"13273"	0	8523	Unreliable
	"Thomas County, GA"	"13275"	0	44372	Unreliable
	"Tift County, GA"	"13277"	Suppressed	40719	Suppressed
	"Toombs County, GA"	"13279"	Suppressed	26973	Suppressed
	"Towns County, GA"	"13281"	0	12247	Unreliable
	"Treutlen County, GA"	"13283"	0	6822	Unreliable
	"Troup County, GA"	"13285"	14	70214	Unreliable
	"Turner County, GA"	"13287"	0	7882	Unreliable
	"Twiggs County, GA"	"13289"	0	8103	Unreliable
	"Union County, GA"	"13291"	Suppressed	25358	Suppressed
	"Upson County, GA"	"13293"	Suppressed	26527	Suppressed
	"Walker County, GA"	"13295"	Suppressed	70116	Suppressed
	"Walton County, GA"	"13297"	Suppressed	96875	Suppressed
	"Ware County, GA"	"13299"	Suppressed	35826	Suppressed
	"Warren County, GA"	"13301"	Suppressed	5232	Suppressed
	"Washington County, GA"	"13303"	0	20150	Unreliable
	"Wayne County, GA"	"13305"	Suppressed	30023	Suppressed
	"Webster County, GA"	"13307"	0	2595	Unreliable
	"Wheeler County, GA"	"13309"	Suppressed	7751	Suppressed
	"White County, GA"	"13311"	0	31094	Unreliable
	"Whitfield County, GA"	"13313"	Suppressed	103837	Suppressed
	"Wilcox County, GA"	"13315"	0	8502	Unreliable
	"Wilkes County, GA"	"13317"	0	9694	Unreliable
	"Wilkinson County, GA"	"13319"	Suppressed	8812	Suppressed
	"Worth County, GA"	"13321"	Suppressed	19972	Suppressed
	"Hawaii County, HI"	"15001"	Suppressed	203340	Suppressed
	"Honolulu County, HI"	"15003"	11	963826	Unreliable
	"Kalawao County, HI"	"15005"	0	87	Unreliable
	"Kauai County, HI"	"15007"	0	71851	Unreliable
	"Maui County, HI"	"15009"	Suppressed	167902	Suppressed
	"Ada County, ID"	"16001"	Suppressed	494399	Suppressed
	"Adams County, ID"	"16003"	Suppressed	4447	Suppressed
	"Bannock County, ID"	"16005"	Suppressed	88795	Suppressed
	"Bear Lake County, ID"	"16007"	Suppressed	6143	Suppressed
	"Benewah County, ID"	"16009"	0	9430	Unreliable
	"Bingham County, ID"	"16011"	0	47202	Unreliable
	"Blaine County, ID"	"16013"	Suppressed	23426	Suppressed
	"Boise County, ID"	"16015"	Suppressed	8065	Suppressed
	"Bonner County, ID"	"16017"	Suppressed	46817	Suppressed
	"Bonneville County, ID"	"16019"	Suppressed	122134	Suppressed
	"Boundary County, ID"	"16021"	Suppressed	12656	Suppressed
	"Butte County, ID"	"16023"	0	2646	Unreliable
	"Camas County, ID"	"16025"	0	1130	Unreliable
	"Canyon County, ID"	"16027"	Suppressed	237053	Suppressed
	"Caribou County, ID"	"16029"	0	7123	Unreliable
	"Cassia County, ID"	"16031"	0	24277	Unreliable
	"Clark County, ID"	"16033"	0	852	Unreliable
	"Clearwater County, ID"	"16035"	0	8846	Unreliable
	"Custer County, ID"	"16037"	0	4249	Unreliable
	"Elmore County, ID"	"16039"	Suppressed	27448	Suppressed
	"Franklin County, ID"	"16041"	0	14215	Unreliable
	"Fremont County, ID"	"16043"	0	13218	Unreliable
	"Gem County, ID"	"16045"	0	18703	Unreliable
	"Gooding County, ID"	"16047"	0	15618	Unreliable
	"Idaho County, ID"	"16049"	0	16823	Unreliable
	"Jefferson County, ID"	"16051"	0	30581	Unreliable
	"Jerome County, ID"	"16053"	Suppressed	24578	Suppressed
	"Kootenai County, ID"	"16055"	Suppressed	170628	Suppressed
	"Latah County, ID"	"16057"	0	40830	Unreliable
	"Lemhi County, ID"	"16059"	0	8054	Unreliable
	"Lewis County, ID"	"16061"	0	3838	Unreliable
	"Lincoln County, ID"	"16063"	0	5358	Unreliable
	"Madison County, ID"	"16065"	0	40318	Unreliable
	"Minidoka County, ID"	"16067"	0	21216	Unreliable
	"Nez Perce County, ID"	"16069"	Suppressed	40755	Suppressed
	"Oneida County, ID"	"16071"	0	4520	Unreliable
	"Owyhee County, ID"	"16073"	0	12133	Unreliable
	"Payette County, ID"	"16075"	0	24771	Unreliable
	"Power County, ID"	"16077"	0	7643	Unreliable
	"Shoshone County, ID"	"16079"	0	12911	Unreliable
	"Teton County, ID"	"16081"	0	12501	Unreliable
	"Twin Falls County, ID"	"16083"	Suppressed	88411	Suppressed
	"Valley County, ID"	"16085"	0	11792	Unreliable
	"Washington County, ID"	"16087"	0	10360	Unreliable
	"Adams County, IL"	"17001"	Suppressed	64783	Suppressed
	"Alexander County, IL"	"17003"	Suppressed	5497	Suppressed
	"Bond County, IL"	"17005"	0	16262	Unreliable
	"Boone County, IL"	"17007"	Suppressed	52777	Suppressed
	"Brown County, IL"	"17009"	0	6546	Unreliable
	"Bureau County, IL"	"17011"	Suppressed	32303	Suppressed
	"Calhoun County, IL"	"17013"	0	4616	Unreliable
	"Carroll County, IL"	"17015"	0	14241	Unreliable
	"Cass County, IL"	"17017"	0	11925	Unreliable
	"Champaign County, IL"	"17019"	14	209192	Unreliable
	"Christian County, IL"	"17021"	Suppressed	32075	Suppressed
	"Clark County, IL"	"17023"	0	15268	Unreliable
	"Clay County, IL"	"17025"	0	13079	Unreliable
	"Clinton County, IL"	"17027"	0	37398	Unreliable
	"Coles County, IL"	"17029"	0	50383	Unreliable
	"Cook County, IL"	"17031"	862	5108284	16.9
	"Crawford County, IL"	"17033"	0	18512	Unreliable
	"Cumberland County, IL"	"17035"	0	10649	Unreliable
	"DeKalb County, IL"	"17037"	Suppressed	104491	Suppressed
	"De Witt County, IL"	"17039"	0	15368	Unreliable
	"Douglas County, IL"	"17041"	0	19510	Unreliable
	"DuPage County, IL"	"17043"	17	917481	Unreliable
	"Edgar County, IL"	"17045"	Suppressed	16858	Suppressed
	"Edwards County, IL"	"17047"	0	6356	Unreliable
	"Effingham County, IL"	"17049"	0	34065	Unreliable
	"Fayette County, IL"	"17051"	0	21264	Unreliable
	"Ford County, IL"	"17053"	0	12949	Unreliable
	"Franklin County, IL"	"17055"	0	38060	Unreliable
	"Fulton County, IL"	"17057"	0	33690	Unreliable
	"Gallatin County, IL"	"17059"	0	4793	Unreliable
	"Greene County, IL"	"17061"	0	12702	Unreliable
	"Grundy County, IL"	"17063"	Suppressed	50993	Suppressed
	"Hamilton County, IL"	"17065"	Suppressed	8084	Suppressed
	"Hancock County, IL"	"17067"	Suppressed	17422	Suppressed
	"Hardin County, IL"	"17069"	0	3808	Unreliable
	"Henderson County, IL"	"17071"	0	6535	Unreliable
	"Henry County, IL"	"17073"	0	48411	Unreliable
	"Iroquois County, IL"	"17075"	0	26711	Unreliable
	"Jackson County, IL"	"17077"	Suppressed	56675	Suppressed
	"Jasper County, IL"	"17079"	0	9465	Unreliable
	"Jefferson County, IL"	"17081"	Suppressed	37235	Suppressed
	"Jersey County, IL"	"17083"	0	21616	Unreliable
	"Jo Daviess County, IL"	"17085"	Suppressed	21239	Suppressed
	"Johnson County, IL"	"17087"	0	12358	Unreliable
	"Kane County, IL"	"17089"	17	531010	Unreliable
	"Kankakee County, IL"	"17091"	Suppressed	108594	Suppressed
	"Kendall County, IL"	"17093"	Suppressed	130638	Suppressed
	"Knox County, IL"	"17095"	0	49053	Unreliable
	"Lake County, IL"	"17097"	21	693593	3.0
	"LaSalle County, IL"	"17099"	0	107571	Unreliable
	"Lawrence County, IL"	"17101"	0	15467	Unreliable
	"Lee County, IL"	"17103"	Suppressed	33647	Suppressed
	"Livingston County, IL"	"17105"	Suppressed	35414	Suppressed
	"Logan County, IL"	"17107"	0	28383	Unreliable
	"McDonough County, IL"	"17109"	0	29295	Unreliable
	"McHenry County, IL"	"17111"	0	305888	Unreliable
	"McLean County, IL"	"17113"	Suppressed	171256	Suppressed
	"Macon County, IL"	"17115"	11	103015	Unreliable
	"Macoupin County, IL"	"17117"	0	44567	Unreliable
	"Madison County, IL"	"17119"	12	262635	Unreliable
	"Marion County, IL"	"17121"	0	37045	Unreliable
	"Marshall County, IL"	"17123"	0	11309	Unreliable
	"Mason County, IL"	"17125"	0	13173	Unreliable
	"Massac County, IL"	"17127"	0	13636	Unreliable
	"Menard County, IL"	"17129"	0	12068	Unreliable
	"Mercer County, IL"	"17131"	Suppressed	15225	Suppressed
	"Monroe County, IL"	"17133"	0	34739	Unreliable
	"Montgomery County, IL"	"17135"	Suppressed	28045	Suppressed
	"Morgan County, IL"	"17137"	Suppressed	33400	Suppressed
	"Moultrie County, IL"	"17139"	0	14347	Unreliable
	"Ogle County, IL"	"17141"	Suppressed	50306	Suppressed
	"Peoria County, IL"	"17143"	13	177652	Unreliable
	"Perry County, IL"	"17145"	0	20664	Unreliable
	"Piatt County, IL"	"17147"	0	16355	Unreliable
	"Pike County, IL"	"17149"	0	15239	Unreliable
	"Pope County, IL"	"17151"	0	4142	Unreliable
	"Pulaski County, IL"	"17153"	Suppressed	5201	Suppressed
	"Putnam County, IL"	"17155"	0	5716	Unreliable
	"Randolph County, IL"	"17157"	0	31351	Unreliable
	"Richland County, IL"	"17159"	Suppressed	15507	Suppressed
	"Rock Island County, IL"	"17161"	Suppressed	140907	Suppressed
	"St. Clair County, IL"	"17163"	60	258046	23.3
	"Saline County, IL"	"17165"	0	23182	Unreliable
	"Sangamon County, IL"	"17167"	12	193882	Unreliable
	"Schuyler County, IL"	"17169"	0	6738	Unreliable
	"Scott County, IL"	"17171"	0	4950	Unreliable
	"Shelby County, IL"	"17173"	0	21299	Unreliable
	"Stark County, IL"	"17175"	0	5262	Unreliable
	"Stephenson County, IL"	"17177"	Suppressed	43831	Suppressed
	"Tazewell County, IL"	"17179"	Suppressed	130777	Suppressed
	"Union County, IL"	"17181"	0	16498	Unreliable
	"Vermilion County, IL"	"17183"	Suppressed	74855	Suppressed
	"Wabash County, IL"	"17185"	0	11190	Unreliable
	"Warren County, IL"	"17187"	0	16696	Unreliable
	"Washington County, IL"	"17189"	Suppressed	13764	Suppressed
	"Wayne County, IL"	"17191"	0	16031	Unreliable
	"White County, IL"	"17193"	Suppressed	13364	Suppressed
	"Whiteside County, IL"	"17195"	Suppressed	54656	Suppressed
	"Will County, IL"	"17197"	35	688726	5.1
	"Williamson County, IL"	"17199"	Suppressed	66415	Suppressed
	"Winnebago County, IL"	"17201"	32	281295	11.4
	"Woodford County, IL"	"17203"	0	38091	Unreliable
	"Adams County, IN"	"18001"	0	35839	Unreliable
	"Allen County, IN"	"18003"	33	382187	8.6
	"Bartholomew County, IN"	"18005"	Suppressed	84447	Suppressed
	"Benton County, IN"	"18007"	0	8741	Unreliable
	"Blackford County, IN"	"18009"	Suppressed	11782	Suppressed
	"Boone County, IN"	"18011"	0	69347	Unreliable
	"Brown County, IN"	"18013"	0	15112	Unreliable
	"Carroll County, IN"	"18015"	Suppressed	20228	Suppressed
	"Cass County, IN"	"18017"	0	37388	Unreliable
	"Clark County, IN"	"18019"	Suppressed	119266	Suppressed
	"Clay County, IN"	"18021"	Suppressed	26246	Suppressed
	"Clinton County, IN"	"18023"	0	32206	Unreliable
	"Crawford County, IN"	"18025"	0	10629	Unreliable
	"Daviess County, IN"	"18027"	0	33505	Unreliable
	"Dearborn County, IN"	"18029"	Suppressed	49824	Suppressed
	"Decatur County, IN"	"18031"	Suppressed	26584	Suppressed
	"De Kalb County, IN"	"18033"	Suppressed	43670	Suppressed
	"Delaware County, IN"	"18035"	Suppressed	113454	Suppressed
	"Dubois County, IN"	"18037"	Suppressed	42542	Suppressed
	"Elkhart County, IN"	"18039"	12	206161	Unreliable
	"Fayette County, IN"	"18041"	0	22892	Unreliable
	"Floyd County, IN"	"18043"	Suppressed	78936	Suppressed
	"Fountain County, IN"	"18045"	0	16511	Unreliable
	"Franklin County, IN"	"18047"	Suppressed	22761	Suppressed
	"Fulton County, IN"	"18049"	0	20018	Unreliable
	"Gibson County, IN"	"18051"	Suppressed	33825	Suppressed
	"Grant County, IN"	"18053"	Suppressed	65225	Suppressed
	"Greene County, IN"	"18055"	Suppressed	32203	Suppressed
	"Hamilton County, IN"	"18057"	Suppressed	344238	Suppressed
	"Hancock County, IN"	"18059"	Suppressed	79553	Suppressed
	"Harrison County, IN"	"18061"	Suppressed	40682	Suppressed
	"Hendricks County, IN"	"18063"	Suppressed	173251	Suppressed
	"Henry County, IN"	"18065"	0	48033	Unreliable
	"Howard County, IN"	"18067"	Suppressed	82732	Suppressed
	"Huntington County, IN"	"18069"	0	36395	Unreliable
	"Jackson County, IN"	"18071"	Suppressed	44222	Suppressed
	"Jasper County, IN"	"18073"	0	33440	Unreliable
	"Jay County, IN"	"18075"	Suppressed	20416	Suppressed
	"Jefferson County, IN"	"18077"	0	32110	Unreliable
	"Jennings County, IN"	"18079"	0	27515	Unreliable
	"Johnson County, IN"	"18081"	Suppressed	160607	Suppressed
	"Knox County, IN"	"18083"	Suppressed	36522	Suppressed
	"Kosciusko County, IN"	"18085"	Suppressed	78988	Suppressed
	"Lagrange County, IN"	"18087"	0	40119	Unreliable
	"Lake County, IN"	"18089"	81	487536	16.6
	"La Porte County, IN"	"18091"	Suppressed	109663	Suppressed
	"Lawrence County, IN"	"18093"	Suppressed	45496	Suppressed
	"Madison County, IN"	"18095"	Suppressed	129681	Suppressed
	"Marion County, IN"	"18097"	219	966183	22.7
	"Marshall County, IN"	"18099"	0	46108	Unreliable
	"Martin County, IN"	"18101"	Suppressed	10079	Suppressed
	"Miami County, IN"	"18103"	Suppressed	35328	Suppressed
	"Monroe County, IN"	"18105"	Suppressed	148219	Suppressed
	"Montgomery County, IN"	"18107"	Suppressed	38365	Suppressed
	"Morgan County, IN"	"18109"	Suppressed	70707	Suppressed
	"Newton County, IN"	"18111"	0	13907	Unreliable
	"Noble County, IN"	"18113"	0	47832	Unreliable
	"Ohio County, IN"	"18115"	0	5892	Unreliable
	"Orange County, IN"	"18117"	Suppressed	19651	Suppressed
	"Owen County, IN"	"18119"	Suppressed	20833	Suppressed
	"Parke County, IN"	"18121"	0	16871	Unreliable
	"Perry County, IN"	"18123"	0	19154	Unreliable
	"Pike County, IN"	"18125"	Suppressed	12378	Suppressed
	"Porter County, IN"	"18127"	Suppressed	170980	Suppressed
	"Posey County, IN"	"18129"	0	25275	Unreliable
	"Pulaski County, IN"	"18131"	0	12388	Unreliable
	"Putnam County, IN"	"18133"	Suppressed	37469	Suppressed
	"Randolph County, IN"	"18135"	0	24191	Unreliable
	"Ripley County, IN"	"18137"	0	28448	Unreliable
	"Rush County, IN"	"18139"	0	16649	Unreliable
	"St. Joseph County, IN"	"18141"	24	271484	8.8
	"Scott County, IN"	"18143"	0	23788	Unreliable
	"Shelby County, IN"	"18145"	Suppressed	44871	Suppressed
	"Spencer County, IN"	"18147"	Suppressed	20225	Suppressed
	"Starke County, IN"	"18149"	0	23049	Unreliable
	"Steuben County, IN"	"18151"	0	34831	Unreliable
	"Sullivan County, IN"	"18153"	0	20578	Unreliable
	"Switzerland County, IN"	"18155"	0	10724	Unreliable
	"Tippecanoe County, IN"	"18157"	Suppressed	196115	Suppressed
	"Tipton County, IN"	"18159"	Suppressed	15227	Suppressed
	"Union County, IN"	"18161"	0	7119	Unreliable
	"Vanderburgh County, IN"	"18163"	12	182447	Unreliable
	"Vermillion County, IN"	"18165"	0	15329	Unreliable
	"Vigo County, IN"	"18167"	Suppressed	106608	Suppressed
	"Wabash County, IN"	"18169"	0	30784	Unreliable
	"Warren County, IN"	"18171"	Suppressed	8194	Suppressed
	"Warrick County, IN"	"18173"	Suppressed	63269	Suppressed
	"Washington County, IN"	"18175"	0	28213	Unreliable
	"Wayne County, IN"	"18177"	Suppressed	65778	Suppressed
	"Wells County, IN"	"18179"	Suppressed	28142	Suppressed
	"White County, IN"	"18181"	Suppressed	24165	Suppressed
	"Whitley County, IN"	"18183"	0	34378	Unreliable
	"Adair County, IA"	"19001"	0	7059	Unreliable
	"Adams County, IA"	"19003"	0	3588	Unreliable
	"Allamakee County, IA"	"19005"	0	13642	Unreliable
	"Appanoose County, IA"	"19007"	0	12430	Unreliable
	"Audubon County, IA"	"19009"	0	5481	Unreliable
	"Benton County, IA"	"19011"	0	25414	Unreliable
	"Black Hawk County, IA"	"19013"	Suppressed	130786	Suppressed
	"Boone County, IA"	"19015"	0	26277	Unreliable
	"Bremer County, IA"	"19017"	0	25311	Unreliable
	"Buchanan County, IA"	"19019"	0	21287	Unreliable
	"Buena Vista County, IA"	"19021"	Suppressed	19772	Suppressed
	"Butler County, IA"	"19023"	0	14333	Unreliable
	"Calhoun County, IA"	"19025"	0	9473	Unreliable
	"Carroll County, IA"	"19027"	0	19914	Unreliable
	"Cass County, IA"	"19029"	0	12817	Unreliable
	"Cedar County, IA"	"19031"	0	18485	Unreliable
	"Cerro Gordo County, IA"	"19033"	0	42103	Unreliable
	"Cherokee County, IA"	"19035"	Suppressed	11190	Suppressed
	"Chickasaw County, IA"	"19037"	0	11834	Unreliable
	"Clarke County, IA"	"19039"	0	9353	Unreliable
	"Clay County, IA"	"19041"	Suppressed	15976	Suppressed
	"Clayton County, IA"	"19043"	Suppressed	17321	Suppressed
	"Clinton County, IA"	"19045"	Suppressed	46392	Suppressed
	"Crawford County, IA"	"19047"	Suppressed	16834	Suppressed
	"Dallas County, IA"	"19049"	Suppressed	96963	Suppressed
	"Davis County, IA"	"19051"	0	9051	Unreliable
	"Decatur County, IA"	"19053"	0	7769	Unreliable
	"Delaware County, IA"	"19055"	0	16937	Unreliable
	"Des Moines County, IA"	"19057"	Suppressed	38708	Suppressed
	"Dickinson County, IA"	"19059"	0	17549	Unreliable
	"Dubuque County, IA"	"19061"	Suppressed	97590	Suppressed
	"Emmet County, IA"	"19063"	0	9095	Unreliable
	"Fayette County, IA"	"19065"	0	19258	Unreliable
	"Floyd County, IA"	"19067"	Suppressed	15480	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	9971	Suppressed
	"Fremont County, IA"	"19071"	0	6729	Unreliable
	"Greene County, IA"	"19073"	0	8795	Unreliable
	"Grundy County, IA"	"19075"	0	12217	Unreliable
	"Guthrie County, IA"	"19077"	0	10737	Unreliable
	"Hamilton County, IA"	"19079"	0	14716	Unreliable
	"Hancock County, IA"	"19081"	0	10507	Unreliable
	"Hardin County, IA"	"19083"	0	16575	Unreliable
	"Harrison County, IA"	"19085"	0	13928	Unreliable
	"Henry County, IA"	"19087"	0	19697	Unreliable
	"Howard County, IA"	"19089"	0	9176	Unreliable
	"Humboldt County, IA"	"19091"	0	9473	Unreliable
	"Ida County, IA"	"19093"	0	6833	Unreliable
	"Iowa County, IA"	"19095"	0	16138	Unreliable
	"Jackson County, IA"	"19097"	0	19205	Unreliable
	"Jasper County, IA"	"19099"	0	37148	Unreliable
	"Jefferson County, IA"	"19101"	0	18347	Unreliable
	"Johnson County, IA"	"19103"	Suppressed	153740	Suppressed
	"Jones County, IA"	"19105"	0	20617	Unreliable
	"Keokuk County, IA"	"19107"	Suppressed	10085	Suppressed
	"Kossuth County, IA"	"19109"	0	14680	Unreliable
	"Lee County, IA"	"19111"	0	33480	Unreliable
	"Linn County, IA"	"19113"	14	227854	Unreliable
	"Louisa County, IA"	"19115"	0	11011	Unreliable
	"Lucas County, IA"	"19117"	0	8518	Unreliable
	"Lyon County, IA"	"19119"	0	11756	Unreliable
	"Madison County, IA"	"19121"	0	16521	Unreliable
	"Mahaska County, IA"	"19123"	Suppressed	22370	Suppressed
	"Marion County, IA"	"19125"	0	33168	Unreliable
	"Marshall County, IA"	"19127"	Suppressed	39495	Suppressed
	"Mills County, IA"	"19129"	0	14766	Unreliable
	"Mitchell County, IA"	"19131"	0	10647	Unreliable
	"Monona County, IA"	"19133"	Suppressed	8598	Suppressed
	"Monroe County, IA"	"19135"	0	7770	Unreliable
	"Montgomery County, IA"	"19137"	0	9935	Unreliable
	"Muscatine County, IA"	"19139"	0	42394	Unreliable
	"O'Brien County, IA"	"19141"	0	13679	Unreliable
	"Osceola County, IA"	"19143"	0	5987	Unreliable
	"Page County, IA"	"19145"	0	15073	Unreliable
	"Palo Alto County, IA"	"19147"	0	8845	Unreliable
	"Plymouth County, IA"	"19149"	Suppressed	25219	Suppressed
	"Pocahontas County, IA"	"19151"	0	6607	Unreliable
	"Polk County, IA"	"19153"	23	494281	4.7
	"Pottawattamie County, IA"	"19155"	Suppressed	93328	Suppressed
	"Poweshiek County, IA"	"19157"	0	18381	Unreliable
	"Ringgold County, IA"	"19159"	0	4801	Unreliable
	"Sac County, IA"	"19161"	0	9603	Unreliable
	"Scott County, IA"	"19163"	Suppressed	173216	Suppressed
	"Shelby County, IA"	"19165"	0	11430	Unreliable
	"Sioux County, IA"	"19167"	0	35043	Unreliable
	"Story County, IA"	"19169"	Suppressed	98237	Suppressed
	"Tama County, IA"	"19171"	0	16801	Unreliable
	"Taylor County, IA"	"19173"	0	6092	Unreliable
	"Union County, IA"	"19175"	0	12157	Unreliable
	"Van Buren County, IA"	"19177"	0	7069	Unreliable
	"Wapello County, IA"	"19179"	0	34985	Unreliable
	"Warren County, IA"	"19181"	0	52265	Unreliable
	"Washington County, IA"	"19183"	Suppressed	21992	Suppressed
	"Wayne County, IA"	"19185"	0	6415	Unreliable
	"Webster County, IA"	"19187"	Suppressed	35934	Suppressed
	"Winnebago County, IA"	"19189"	0	10277	Unreliable
	"Winneshiek County, IA"	"19191"	0	19862	Unreliable
	"Woodbury County, IA"	"19193"	Suppressed	103138	Suppressed
	"Worth County, IA"	"19195"	0	7359	Unreliable
	"Wright County, IA"	"19197"	0	12416	Unreliable
	"Allen County, KS"	"20001"	0	12399	Unreliable
	"Anderson County, KS"	"20003"	0	7949	Unreliable
	"Atchison County, KS"	"20005"	0	16015	Unreliable
	"Barber County, KS"	"20007"	0	4358	Unreliable
	"Barton County, KS"	"20009"	0	25658	Unreliable
	"Bourbon County, KS"	"20011"	0	14435	Unreliable
	"Brown County, KS"	"20013"	0	9482	Unreliable
	"Butler County, KS"	"20015"	Suppressed	66992	Suppressed
	"Chase County, KS"	"20017"	0	2586	Unreliable
	"Chautauqua County, KS"	"20019"	0	3230	Unreliable
	"Cherokee County, KS"	"20021"	Suppressed	19681	Suppressed
	"Cheyenne County, KS"	"20023"	0	2600	Unreliable
	"Clark County, KS"	"20025"	0	1963	Unreliable
	"Clay County, KS"	"20027"	0	8025	Unreliable
	"Cloud County, KS"	"20029"	0	8642	Unreliable
	"Coffey County, KS"	"20031"	0	8158	Unreliable
	"Comanche County, KS"	"20033"	0	1690	Unreliable
	"Cowley County, KS"	"20035"	Suppressed	34628	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	38730	Suppressed
	"Decatur County, KS"	"20039"	0	2776	Unreliable
	"Dickinson County, KS"	"20041"	0	18266	Unreliable
	"Doniphan County, KS"	"20043"	0	7496	Unreliable
	"Douglas County, KS"	"20045"	0	122530	Unreliable
	"Edwards County, KS"	"20047"	Suppressed	2750	Suppressed
	"Elk County, KS"	"20049"	0	2507	Unreliable
	"Ellis County, KS"	"20051"	0	28671	Unreliable
	"Ellsworth County, KS"	"20053"	0	6034	Unreliable
	"Finney County, KS"	"20055"	0	35917	Unreliable
	"Ford County, KS"	"20057"	0	33094	Unreliable
	"Franklin County, KS"	"20059"	Suppressed	25703	Suppressed
	"Geary County, KS"	"20061"	Suppressed	32218	Suppressed
	"Gove County, KS"	"20063"	0	2621	Unreliable
	"Graham County, KS"	"20065"	0	2389	Unreliable
	"Grant County, KS"	"20067"	0	7077	Unreliable
	"Gray County, KS"	"20069"	0	5954	Unreliable
	"Greeley County, KS"	"20071"	0	1196	Unreliable
	"Greenwood County, KS"	"20073"	0	5868	Unreliable
	"Hamilton County, KS"	"20075"	Suppressed	2425	Suppressed
	"Harper County, KS"	"20077"	0	5336	Unreliable
	"Harvey County, KS"	"20079"	0	34291	Unreliable
	"Haskell County, KS"	"20081"	0	3923	Unreliable
